YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2015,2015,ME,Maine,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic","(45.254228894000505, -68.98503133599962)",,23,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,ME,Maine,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.6,15.6,,,13.7,17.8,Gender,Female,"(45.254228894000505, -68.98503133599962)",,23,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,ME,Maine,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,17,17,,,10.2,27.1,Race/Ethnicity,Hispanic,"(45.254228894000505, -68.98503133599962)",,23,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,ME,Maine,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,24.9,24.9,,,22.6,27.2,Gender,Male,"(45.254228894000505, -68.98503133599962)",,23,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,ME,Maine,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,20.4,20.4,,,11.6,33.6,Race/Ethnicity,"Multiracial, non-Hispanic","(45.254228894000505, -68.98503133599962)",,23,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,ME,Maine,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.5,18.5,,,10.8,29.8,Race/Ethnicity,"Other, non-Hispanic","(45.254228894000505, -68.98503133599962)",,23,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,ME,Maine,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,20.2,20.2,,,18.7,21.7,Overall,Overall,"(45.254228894000505, -68.98503133599962)",,23,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,ME,Maine,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,20.4,20.4,,,18.8,22.1,Race/Ethnicity,"White, non-Hispanic","(45.254228894000505, -68.98503133599962)",,23,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,MI,Michigan,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,16,16,,,13.1,19.4,Race/Ethnicity,"Black, non-Hispanic","(44.6613195430005, -84.71439026999968)",,26,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,MI,Michigan,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.9,13.9,,,12.6,15.4,Gender,Female,"(44.6613195430005, -84.71439026999968)",,26,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,MI,Michigan,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18,18,,,12.6,25,Race/Ethnicity,Hispanic,"(44.6613195430005, -84.71439026999968)",,26,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,MI,Michigan,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.8,25.8,,,24,27.8,Gender,Male,"(44.6613195430005, -84.71439026999968)",,26,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,MI,Michigan,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,20.9,20.9,,,14.2,29.5,Race/Ethnicity,"Multiracial, non-Hispanic","(44.6613195430005, -84.71439026999968)",,26,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,MI,Michigan,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.2,10.2,,,6.5,15.7,Race/Ethnicity,"Other, non-Hispanic","(44.6613195430005, -84.71439026999968)",,26,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,MI,Michigan,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,19.8,19.8,,,18.6,21,Overall,Overall,"(44.6613195430005, -84.71439026999968)",,26,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,MI,Michigan,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,21.4,21.4,,,20,22.8,Race/Ethnicity,"White, non-Hispanic","(44.6613195430005, -84.71439026999968)",,26,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,MN,Minnesota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.6,8.6,,,6.1,12,Race/Ethnicity,"Black, non-Hispanic","(46.35564873600049, -94.79420050299967)",,27,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,MN,Minnesota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.9,14.9,,,13.9,16,Gender,Female,"(46.35564873600049, -94.79420050299967)",,27,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,MN,Minnesota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.5,14.5,,,11,18.9,Race/Ethnicity,Hispanic,"(46.35564873600049, -94.79420050299967)",,27,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,MN,Minnesota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,26,26,,,24.7,27.4,Gender,Male,"(46.35564873600049, -94.79420050299967)",,27,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,MN,Minnesota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,23.1,23.1,,,16.4,31.4,Race/Ethnicity,"Multiracial, non-Hispanic","(46.35564873600049, -94.79420050299967)",,27,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,MN,Minnesota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.9,11.9,,,9,15.6,Race/Ethnicity,"Other, non-Hispanic","(46.35564873600049, -94.79420050299967)",,27,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,MN,Minnesota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,20.5,20.5,,,19.6,21.3,Overall,Overall,"(46.35564873600049, -94.79420050299967)",,27,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,MN,Minnesota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.5,22.5,,,21.6,23.5,Race/Ethnicity,"White, non-Hispanic","(46.35564873600049, -94.79420050299967)",,27,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,MO,Missouri,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.8,10.8,,,7.5,15.3,Race/Ethnicity,"Black, non-Hispanic","(38.635790776000476, -92.56630005299968)",,29,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,MO,Missouri,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.6,12.6,,,10.9,14.5,Gender,Female,"(38.635790776000476, -92.56630005299968)",,29,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,MO,Missouri,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,20.5,20.5,,,12.2,32.5,Race/Ethnicity,Hispanic,"(38.635790776000476, -92.56630005299968)",,29,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,MO,Missouri,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.8,22.8,,,20.5,25.2,Gender,Male,"(38.635790776000476, -92.56630005299968)",,29,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,MO,Missouri,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.4,11.4,,,6.5,19.3,Race/Ethnicity,"Multiracial, non-Hispanic","(38.635790776000476, -92.56630005299968)",,29,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,MO,Missouri,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.4,14.4,,,8.5,23.2,Race/Ethnicity,"Other, non-Hispanic","(38.635790776000476, -92.56630005299968)",,29,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,MO,Missouri,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,17.6,17.6,,,16.2,19.1,Overall,Overall,"(38.635790776000476, -92.56630005299968)",,29,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,MO,Missouri,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.7,18.7,,,17.1,20.5,Race/Ethnicity,"White, non-Hispanic","(38.635790776000476, -92.56630005299968)",,29,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,MS,Mississippi,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.7,10.7,,,8.7,13.2,Race/Ethnicity,"Black, non-Hispanic","(32.745510099000455, -89.53803082499968)",,28,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,MS,Mississippi,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.8,6.8,,,5.5,8.5,Gender,Female,"(32.745510099000455, -89.53803082499968)",,28,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,MS,Mississippi,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,"(32.745510099000455, -89.53803082499968)",,28,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,MS,Mississippi,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.4,18.4,,,16,21.1,Gender,Male,"(32.745510099000455, -89.53803082499968)",,28,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,MS,Mississippi,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic","(32.745510099000455, -89.53803082499968)",,28,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,MS,Mississippi,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic","(32.745510099000455, -89.53803082499968)",,28,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,MS,Mississippi,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.5,12.5,,,11.1,14.1,Overall,Overall,"(32.745510099000455, -89.53803082499968)",,28,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,MS,Mississippi,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.8,13.8,,,11.8,16,Race/Ethnicity,"White, non-Hispanic","(32.745510099000455, -89.53803082499968)",,28,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,MT,Montana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic","(47.06652897200047, -109.42442064499971)",,30,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,MT,Montana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.6,14.6,,,12.5,17,Gender,Female,"(47.06652897200047, -109.42442064499971)",,30,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,MT,Montana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.8,31.8,,,22.3,43.1,Race/Ethnicity,Hispanic,"(47.06652897200047, -109.42442064499971)",,30,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,MT,Montana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,27.9,27.9,,,25.3,30.7,Gender,Male,"(47.06652897200047, -109.42442064499971)",,30,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,MT,Montana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.4,18.4,,,12.1,27,Race/Ethnicity,"Multiracial, non-Hispanic","(47.06652897200047, -109.42442064499971)",,30,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,MT,Montana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,17.4,17.4,,,12.4,24,Race/Ethnicity,"Other, non-Hispanic","(47.06652897200047, -109.42442064499971)",,30,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,MT,Montana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,21.3,21.3,,,19.6,23.2,Overall,Overall,"(47.06652897200047, -109.42442064499971)",,30,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,MT,Montana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,21,21,,,19.2,23,Race/Ethnicity,"White, non-Hispanic","(47.06652897200047, -109.42442064499971)",,30,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,NC,North Carolina,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.6,12.6,,,10.4,15.2,Race/Ethnicity,"Black, non-Hispanic","(35.466220975000454, -79.15925046299964)",,37,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,NC,North Carolina,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10,10,,,8.8,11.4,Gender,Female,"(35.466220975000454, -79.15925046299964)",,37,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,NC,North Carolina,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.9,13.9,,,10.8,17.9,Race/Ethnicity,Hispanic,"(35.466220975000454, -79.15925046299964)",,37,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,NC,North Carolina,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,19.3,19.3,,,17.6,21.2,Gender,Male,"(35.466220975000454, -79.15925046299964)",,37,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,NC,North Carolina,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,16.3,16.3,,,10.1,25.3,Race/Ethnicity,"Multiracial, non-Hispanic","(35.466220975000454, -79.15925046299964)",,37,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,NC,North Carolina,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.7,8.7,,,5.3,14,Race/Ethnicity,"Other, non-Hispanic","(35.466220975000454, -79.15925046299964)",,37,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,NC,North Carolina,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.5,14.5,,,13.4,15.7,Overall,Overall,"(35.466220975000454, -79.15925046299964)",,37,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,NC,North Carolina,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,16,16,,,14.5,17.6,Race/Ethnicity,"White, non-Hispanic","(35.466220975000454, -79.15925046299964)",,37,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,ND,North Dakota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic","(47.47531977900047, -100.11842104899966)",,38,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,ND,North Dakota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18,18,,,15.8,20.5,Gender,Female,"(47.47531977900047, -100.11842104899966)",,38,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,ND,North Dakota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,"(47.47531977900047, -100.11842104899966)",,38,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,ND,North Dakota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,31,31,,,28.4,33.7,Gender,Male,"(47.47531977900047, -100.11842104899966)",,38,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,ND,North Dakota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,19.1,19.1,,,11.6,30,Race/Ethnicity,"Multiracial, non-Hispanic","(47.47531977900047, -100.11842104899966)",,38,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,ND,North Dakota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,21.6,21.6,,,15.8,28.6,Race/Ethnicity,"Other, non-Hispanic","(47.47531977900047, -100.11842104899966)",,38,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,ND,North Dakota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,24.8,24.8,,,23,26.6,Overall,Overall,"(47.47531977900047, -100.11842104899966)",,38,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,ND,North Dakota,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.8,25.8,,,23.9,27.8,Race/Ethnicity,"White, non-Hispanic","(47.47531977900047, -100.11842104899966)",,38,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,NE,Nebraska,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.5,15.5,,,10.1,22.9,Race/Ethnicity,"Black, non-Hispanic","(41.6410409880005, -99.36572062299967)",,31,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,NE,Nebraska,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14,14,,,12.8,15.3,Gender,Female,"(41.6410409880005, -99.36572062299967)",,31,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,NE,Nebraska,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.5,13.5,,,10.3,17.5,Race/Ethnicity,Hispanic,"(41.6410409880005, -99.36572062299967)",,31,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,NE,Nebraska,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.7,26.7,,,25,28.5,Gender,Male,"(41.6410409880005, -99.36572062299967)",,31,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,NE,Nebraska,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.9,15.9,,,9.1,26.1,Race/Ethnicity,"Multiracial, non-Hispanic","(41.6410409880005, -99.36572062299967)",,31,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,NE,Nebraska,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,17,17,,,11.2,25,Race/Ethnicity,"Other, non-Hispanic","(41.6410409880005, -99.36572062299967)",,31,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,NE,Nebraska,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,20.4,20.4,,,19.3,21.5,Overall,Overall,"(41.6410409880005, -99.36572062299967)",,31,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,NE,Nebraska,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,21.9,21.9,,,20.7,23.1,Race/Ethnicity,"White, non-Hispanic","(41.6410409880005, -99.36572062299967)",,31,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,NH,New Hampshire,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic","(43.65595011300047, -71.50036091999965)",,33,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,NH,New Hampshire,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.7,12.7,,,10.9,14.8,Gender,Female,"(43.65595011300047, -71.50036091999965)",,33,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,NH,New Hampshire,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,"(43.65595011300047, -71.50036091999965)",,33,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,NH,New Hampshire,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.7,22.7,,,20.3,25.4,Gender,Male,"(43.65595011300047, -71.50036091999965)",,33,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,NH,New Hampshire,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic","(43.65595011300047, -71.50036091999965)",,33,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,NH,New Hampshire,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.3,12.3,,,6.9,21,Race/Ethnicity,"Other, non-Hispanic","(43.65595011300047, -71.50036091999965)",,33,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,NH,New Hampshire,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,17.8,17.8,,,16.2,19.5,Overall,Overall,"(43.65595011300047, -71.50036091999965)",,33,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,NH,New Hampshire,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.4,18.4,,,16.7,20.2,Race/Ethnicity,"White, non-Hispanic","(43.65595011300047, -71.50036091999965)",,33,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,NJ,New Jersey,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.7,12.7,,,9.9,16.1,Race/Ethnicity,"Black, non-Hispanic","(40.13057004800049, -74.27369128799967)",,34,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,NJ,New Jersey,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.6,12.6,,,11,14.4,Gender,Female,"(40.13057004800049, -74.27369128799967)",,34,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,NJ,New Jersey,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,17.6,17.6,,,14.4,21.2,Race/Ethnicity,Hispanic,"(40.13057004800049, -74.27369128799967)",,34,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,NJ,New Jersey,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,21.4,21.4,,,19.4,23.5,Gender,Male,"(40.13057004800049, -74.27369128799967)",,34,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,NJ,New Jersey,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic","(40.13057004800049, -74.27369128799967)",,34,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,NJ,New Jersey,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11,11,,,6.8,17.3,Race/Ethnicity,"Other, non-Hispanic","(40.13057004800049, -74.27369128799967)",,34,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,NJ,New Jersey,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,16.9,16.9,,,15.6,18.3,Overall,Overall,"(40.13057004800049, -74.27369128799967)",,34,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
